Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.754979133605957	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
1.1118190288543701	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
1.3870790004730225	2	33.7	16.737484	86.0	12.0	33.7	16.73748288522899	1011	3077
1.687882900238037	3	40.56	16.20637	79.0	15.0	40.56	16.206369118343563	1014	4091
1.9678678512573242	4	40.56	11.437062	76.0	22.0	40.56	11.437062559940816	1014	5105
2.2343428134918213	5	50.25	22.638187	85.0	24.0	50.25	22.638186764844924	1005	6110
2.524022102355957	6	48.142857	20.487593	106.0	24.0	48.142857142857146	20.487593723974502	1011	7121
2.8011739253997803	7	48.285713	19.73429	90.0	23.0	48.285714285714285	19.73428936827339	1014	8135
3.109778881072998	8	60.17647	22.434834	113.0	34.0	60.1764705882353	22.43483450591866	1023	9158
3.4015228748321533	9	61.235294	27.626776	136.0	25.0	61.23529411764706	27.6267760392931	1041	10199
3.674522876739502	10	50.3	15.925137	74.0	24.0	50.3	15.92513736204495	1006	11205
3.9722230434417725	11	51.4	17.579533	94.0	28.0	51.4	17.579533554676583	1028	12233
4.259860992431641	12	60.058823	23.324995	125.0	33.0	60.05882352941177	23.324994390605955	1021	13254
4.548121929168701	13	55.833332	16.176971	98.0	35.0	55.833333333333336	16.176972660063576	1005	14259
4.851176023483276	14	82.84615	31.777702	142.0	39.0	82.84615384615384	31.777704215488892	1077	15336
5.1312761306762695	15	63.125	18.397945	99.0	39.0	63.125	18.397944858054117	1010	16346
5.42716908454895	16	69.4	20.388885	114.0	39.0	69.4	20.388885861337954	1041	17387
5.712192058563232	17	63.125	29.542078	134.0	33.0	63.125	29.542078041329457	1010	18397
6.0031349658966064	18	69.6	21.077	114.0	42.0	69.6	21.077001684300356	1044	19441
6.373724937438965	19	60.294117	16.861948	102.0	37.0	60.294117647058826	16.861947085540592	1025	20466
6.684499025344849	20	63.375	17.553045	95.0	39.0	63.375	17.553044607702677	1014	21480
7.010707855224609	21	72.666664	26.264467	113.0	29.0	72.66666666666667	26.264466912964785	1090	22570
7.296144962310791	22	67.73333	27.34829	157.0	38.0	67.73333333333333	27.34828859158995	1016	23586
7.595968008041382	23	65.125	19.156836	104.0	37.0	65.125	19.156836247146867	1042	24628
7.898319959640503	24	64.75	23.209642	118.0	38.0	64.75	23.209642392764263	1036	25664
8.182549953460693	25	64.5	16.643316	103.0	44.0	64.5	16.64331697709324	1032	26696
8.464101791381836	26	72.21429	27.026913	110.0	28.0	72.21428571428571	27.026914023481353	1011	27707
8.750893115997314	27	50.95	10.897133	70.0	35.0	50.95	10.897132650381018	1019	28726
9.037193059921265	28	60.35294	23.97288	111.0	33.0	60.35294117647059	23.97287971724958	1026	29752
9.315995931625366	29	62.9375	18.589207	96.0	38.0	62.9375	18.589206377626777	1007	30759
9.61630392074585	30	56.0	15.434071	90.0	33.0	56.0	15.434070309409293	1064	31823
9.910408973693848	31	69.6	28.23898	136.0	36.0	69.6	28.238980151556465	1044	32867
10.197515964508057	32	57.166668	20.865309	98.0	31.0	57.166666666666664	20.865308795009746	1029	33896
10.500756978988647	33	65.3125	22.174644	110.0	31.0	65.3125	22.174644162872152	1045	34941
10.796426057815552	34	68.26667	19.793825	114.0	39.0	68.26666666666667	19.79382619797283	1024	35965
11.11474895477295	35	72.666664	26.149994	123.0	41.0	72.66666666666667	26.14999468876088	1090	37055
11.418987035751343	36	58.833332	11.6630945	94.0	39.0	58.833333333333336	11.663094691280603	1059	38114
