Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
14.865998268127441	24	0.060582716	3.1545222	19.400677	-0.91708297	21.0	0.0	0.002884891	0.002884891	0.004139565155502569	0.004139565155502569	1008	25200
15.348128080368042	25	0.45460606	5.038927	29.047142	-0.9382459	21.0	0.0	0.021647906	0.021647906	0.022944259388811367	0.022944259388811367	1008	26208
15.815630197525024	26	1.9225081	7.1879544	39.374672	-0.9351612	21.0	0.0	0.09154801	0.09154801	0.09281890368625892	0.09281890368625892	1008	27216
16.409796953201294	27	5.644381	16.086641	79.03192	-0.8573263	21.0	0.0	0.26878005	0.26878005	0.2702206769759876	0.2702206769759876	1008	28224
16.925519943237305	28	6.031217	17.056644	79.04889	-0.86513245	21.0	0.0	0.28720084	0.28720084	0.2887945029973338	0.2887945029973338	1008	29232
17.37890100479126	29	9.370392	18.287766	69.19752	-0.73756075	21.0	0.0	0.44620913	0.44620913	0.44779576129357973	0.44779576129357973	1008	30240
17.929401874542236	30	16.640638	21.405628	89.09782	-0.78475916	21.0	0.0	0.7924113	0.7924113	0.7938954756590352	0.7938954756590352	1008	31248
18.36190700531006	31	15.609418	18.781878	69.14097	-0.8468435	21.0	0.0	0.7433056	0.7433056	0.7447722795059084	0.7447722795059084	1008	32256
18.812286138534546	32	12.246339	18.94505	69.231	-0.8255034	21.0	0.0	0.583159	0.583159	0.5847668936489834	0.5847668936489834	1008	33264
19.329241275787354	33	18.080698	19.217422	58.98858	-0.74916214	21.0	0.0	0.8609856	0.8609856	0.8625246223951677	0.8625246223951677	1008	34272
19.87639880180359	34	15.74472	21.367512	79.124466	-0.8327889	21.0	0.0	0.74974865	0.74974865	0.7510986484759024	0.7510986484759024	1008	35280
20.424010038375854	35	21.33477	22.064209	89.102875	-0.9468859	21.0	0.0	1.0159414	1.0159414	1.0171975372360156	1.0171975372360156	1008	36288
20.92774200439453	36	24.216087	23.580261	79.1882	-1.0294155	21.0	0.0	1.153147	1.153147	1.1544588808172314	1.1544588808172314	1008	37296
21.472875118255615	37	26.282501	23.111435	78.93035	-0.9136602	21.0	0.0	1.2515477	1.2515477	1.2527404455030278	1.2527404455030278	1008	38304
21.92206382751465	38	25.433706	25.230133	79.1368	-1.0337666	21.0	0.0	1.2111288	1.2111288	1.212299732218426	1.212299732218426	1008	39312
22.417802095413208	39	34.95808	24.474426	88.97859	-0.94951403	21.0	0.0	1.6646707	1.6646707	1.6656900859164019	1.6656900859164019	1008	40320
23.007001876831055	40	35.981472	26.184212	79.06659	-1.21258	21.0	0.0	1.7134036	1.7134036	1.7143666335142849	1.7143666335142849	1008	41328
23.633785247802734	41	45.541367	23.840725	98.66302	-0.84219706	21.0	0.0	2.1686368	2.1686368	2.169553262300027	2.169553262300027	1008	42336
24.16305899620056	42	47.39569	25.815676	98.93707	-0.79746395	21.0	0.0	2.2569377	2.2569377	2.257831691602906	2.257831691602906	1008	43344
24.76919984817505	43	45.529846	29.356133	108.73208	-1.0279708	21.0	0.0	2.168088	2.168088	2.1689623505719013	2.1689623505719013	1008	44352
25.271072149276733	44	60.462418	19.726871	89.05315	9.221952	21.0	0.0	2.8791628	2.8791628	2.879966365343057	2.879966365343057	1008	45360
25.74548101425171	45	60.267834	23.144846	108.73254	-0.8956243	21.0	0.0	2.8698967	2.8698967	2.870648241278629	2.870648241278629	1008	46368
26.27592396736145	46	61.28538	21.819092	108.786835	9.010364	21.0	0.0	2.9183514	2.9183514	2.919095907701875	2.919095907701875	1008	47376
26.72909116744995	47	66.184845	22.204105	108.53731	9.166717	21.0	0.0	3.1516593	3.1516593	3.152362159204577	3.152362159204577	1008	48384
27.170148134231567	48	61.854145	31.446562	118.65895	-0.8590629	21.0	0.0	2.9454355	2.9454355	2.94614012525922	2.94614012525922	1008	49392
27.650304079055786	49	71.80977	23.217783	108.87948	9.272318	21.0	0.0	3.4195127	3.4195127	3.420204034613672	3.420204034613672	1008	50400
28.1186261177063	50	73.48494	22.925722	118.65189	29.11171	21.0	0.0	3.4992828	3.4992828	3.499926423114929	3.499926423114929	1008	51408
28.60575222969055	51	78.19221	20.036283	118.66426	29.149918	21.0	0.0	3.7234383	3.7234383	3.724066020398572	3.724066020398572	1008	52416
29.095415115356445	52	75.66747	22.716112	118.63048	-0.85375625	21.0	0.0	3.603213	3.603213	3.603821334875852	3.603821334875852	1008	53424
29.58168601989746	53	81.254875	23.254	128.4044	-0.9423627	21.0	0.0	3.8692794	3.8692794	3.8698616467376916	3.8698616467376916	1008	54432
30.040480136871338	54	85.435974	19.722095	118.79328	29.098114	21.0	0.0	4.06838	4.06838	4.068979848332511	4.068979848332511	1008	55440
30.495311975479126	55	83.744995	19.355606	108.70815	39.015038	21.0	0.0	3.9878569	3.9878569	3.988431855441614	3.988431855441614	1008	56448
30.949326992034912	56	85.97517	22.184593	118.62989	19.116512	21.0	0.0	4.0940557	4.0940557	4.094632117666272	4.094632117666272	1008	57456
31.38708806037903	57	85.97361	21.134966	118.57064	9.332231	21.0	0.0	4.0939817	4.0939817	4.094532143155169	4.094532143155169	1008	58464
31.90903615951538	58	91.14334	16.251942	118.42168	58.77929	21.0	0.0	4.3401594	4.3401594	4.340689011477296	4.340689011477296	1008	59472
32.427298069000244	59	83.055695	21.235113	118.66477	38.989536	21.0	0.0	3.9550328	3.9550328	3.9555723583890128	3.9555723583890128	1008	60480
32.955556869506836	60	85.131004	17.290506	118.32938	38.676357	21.0	0.0	4.0538573	4.0538573	4.054383556162635	4.054383556162635	1008	61488
33.46919894218445	61	91.33002	16.425379	118.41695	48.939262	21.0	0.0	4.3490486	4.3490486	4.3495453004316476	4.3495453004316476	1008	62496
33.92720913887024	62	88.23014	19.060516	118.66397	28.839233	21.0	0.0	4.2014356	4.2014356	4.2019465032220245	4.2019465032220245	1008	63504
34.37997508049011	63	90.28458	20.503508	128.3497	19.278912	21.0	0.0	4.2992654	4.2992654	4.299755210360742	4.299755210360742	1008	64512
34.83717608451843	64	93.1849	15.948833	128.30502	58.4765	21.0	0.0	4.437376	4.437376	4.437844463173503	4.437844463173503	1008	65520
35.28515315055847	65	92.74408	16.074295	128.49718	68.29796	21.0	0.0	4.416384	4.416384	4.41685534425386	4.41685534425386	1008	66528
35.73814296722412	66	92.09934	16.277994	118.44465	48.404892	21.0	0.0	4.3856835	4.3856835	4.386166114482533	4.386166114482533	1008	67536
36.18784809112549	67	92.87858	20.631418	127.78541	38.726536	21.0	0.0	4.42279	4.42279	4.423251126717091	4.423251126717091	1008	68544
36.65602993965149	68	93.75004	15.527346	118.44184	38.8443	21.0	0.0	4.4642878	4.4642878	4.464745447292561	4.464745447292561	1008	69552
37.10543394088745	69	95.21615	17.944489	128.3333	48.81271	21.0	0.0	4.5341015	4.5341015	4.53455343327825	4.53455343327825	1008	70560
37.568711042404175	70	91.19729	15.56451	118.495285	48.601856	21.0	0.0	4.342728	4.342728	4.34318981223705	4.34318981223705	1008	71568
38.02451515197754	71	95.56217	19.107965	138.08118	38.49211	21.0	0.0	4.5505795	4.5505795	4.551020832603754	4.551020832603754	1008	72576
38.4703209400177	72	95.54836	17.905073	138.20364	48.505104	21.0	0.0	4.549922	4.549922	4.550352834823043	4.550352834823043	1008	73584
38.921828269958496	73	96.552345	17.973438	128.17839	48.752205	21.0	0.0	4.5977306	4.5977306	4.598146552482362	4.598146552482362	1008	74592
39.37700319290161	74	95.568	14.313623	118.566284	68.438805	21.0	0.0	4.550857	4.550857	4.551273492824826	4.551273492824826	1008	75600
39.82732796669006	75	94.08805	16.953196	118.464035	58.57445	21.0	0.0	4.4803834	4.4803834	4.4808042432244255	4.4808042432244255	1008	76608
40.28187394142151	76	98.417885	17.652367	128.1686	58.715145	21.0	0.0	4.6865654	4.6865654	4.686969107254619	4.686969107254619	1008	77616
40.73533797264099	77	97.81991	16.8616	128.24371	28.892845	21.0	0.0	4.6580906	4.6580906	4.658492242532421	4.658492242532421	1008	78624
41.20533204078674	78	95.310524	15.374631	128.09398	68.46019	21.0	0.0	4.538596	4.538596	4.539013539805235	4.539013539805235	1008	79632
41.66471195220947	79	95.590675	15.712032	128.29729	48.492287	21.0	0.0	4.551937	4.551937	4.5523363319240735	4.5523363319240735	1008	80640
42.124258041381836	80	95.573524	14.012793	118.17906	58.671352	21.0	0.0	4.5511203	4.5511203	4.5515206889816335	4.5515206889816335	1008	81648
42.57232904434204	81	98.87487	19.473852	137.52715	38.699074	21.0	0.0	4.7083263	4.7083263	4.7087228091072975	4.7087228091072975	1008	82656
43.025168895721436	82	96.78025	18.141388	127.677284	19.01455	21.0	0.0	4.6085835	4.6085835	4.608989645807532	4.608989645807532	1008	83664
43.47070288658142	83	91.2118	20.567064	127.916245	9.037588	21.0	0.0	4.343419	4.343419	4.3438285468484255	4.3438285468484255	1008	84672
43.93507790565491	84	95.555786	16.939474	128.21313	48.67141	21.0	0.0	4.5502753	4.5502753	4.5506626977225375	4.5506626977225375	1008	85680
44.38418197631836	85	90.20487	18.5087	118.5133	19.07325	21.0	0.0	4.29547	4.29547	4.2958788657521385	4.2958788657521385	1008	86688
44.838956117630005	86	94.91116	17.603554	118.51959	48.641804	21.0	0.0	4.519579	4.519579	4.519958885279836	4.519958885279836	1008	87696
45.29422903060913	87	95.74088	15.743207	127.76146	58.763573	21.0	0.0	4.5590897	4.5590897	4.559468067119123	4.559468067119123	1008	88704
45.7471239566803	88	95.58549	15.443486	128.03151	58.643085	21.0	0.0	4.55169	4.55169	4.55207019818443	4.55207019818443	1008	89712
46.19482398033142	89	97.62801	15.111745	128.22858	58.682663	21.0	0.0	4.648953	4.648953	4.6493167817465935	4.6493167817465935	1008	90720
46.66478896141052	90	97.79702	15.181413	118.37311	58.747944	21.0	0.0	4.6570015	4.6570015	4.657365882766628	4.657365882766628	1008	91728
47.12392807006836	91	97.13868	14.604101	128.04219	48.682518	21.0	0.0	4.625651	4.625651	4.626020797607099	4.626020797607099	1008	92736
47.57472801208496	92	96.770966	15.327452	138.0439	68.68726	21.0	0.0	4.608141	4.608141	4.608512155639761	4.608512155639761	1008	93744
48.02820110321045	93	95.5115	21.085718	128.65106	28.654667	21.0	0.0	4.5481668	4.5481668	4.548535494555896	4.548535494555896	1008	94752
48.576306104660034	94	97.00372	18.714731	128.41559	39.028214	21.0	0.0	4.619225	4.619225	4.619578046310967	4.619578046310967	1008	95760
49.06426286697388	95	96.77337	18.69031	118.43661	28.857552	21.0	0.0	4.6082554	4.6082554	4.608618319942728	4.608618319942728	1008	96768
49.585896015167236	96	100.9172	15.363222	128.37982	68.21178	21.0	0.0	4.805581	4.805581	4.805928247169221	4.805928247169221	1008	97776
50.073846101760864	97	96.57613	18.387802	128.32388	29.100483	21.0	0.0	4.598864	4.598864	4.599218236035704	4.599218236035704	1008	98784
50.53911900520325	98	96.14591	19.23868	137.709	48.362663	21.0	0.0	4.578377	4.578377	4.578729934555438	4.578729934555438	1008	99792
50.9797158241272	99	98.88717	13.57145	127.77669	48.892815	21.0	0.0	4.708913	4.708913	4.709263937780619	4.709263937780619	1008	100800
